path,line,code
cp6.web/src/api/erp/backorder.ts,12,"return http.get<any, ApiResult<BackorderQueueItem[]>>('/backorder/queue', { params: query })"
cp6.web/src/api/erp/backorder.ts,16,"return http.post<any, ApiResult<BackorderActionResult>>("
cp6.web/src/api/erp/backorder.ts,23,"return http.post<any, ApiResult<BackorderActionResult>>("
cp6.web/src/api/erp/businessPartner.ts,10,"return http.get<any, ApiResult<BusinessPartnerDto>>("
cp6.web/src/api/erp/businessPartner.ts,18,"return http.get<any, ApiResult<{ exists: boolean }>>("
cp6.web/src/api/erp/businessPartner.ts,25,"return http.post<any, ApiResult<BusinessPartnerDto>>("
cp6.web/src/api/erp/businessPartner.ts,32,"return http.put<any, ApiResult<BusinessPartnerDto>>("
cp6.web/src/api/erp/businessPartner.ts,39,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/businessPartner.ts,47,"return http.get<any, ApiResult<{ rows: BpListItemDto[]; total: number }>>("
cp6.web/src/api/erp/businessPartner.ts,55,"return http.get<Blob>('/business-partners/export-csv', {"
cp6.web/src/api/erp/creditNote.ts,6,"return http.post<any, ApiResult<CreditNotePaged>>('/credit-note/search', query)"
cp6.web/src/api/erp/estimateCalc.ts,15,"return http.get<any, ApiResult<{ total: number; rows: EstimateCalcListItem[] }>>("
cp6.web/src/api/erp/estimateCalc.ts,23,"return http.get<any, ApiResult<EstimateCalcDto>>("
cp6.web/src/api/erp/estimateCalc.ts,31,"return http.post<any, ApiResult<EstimateCalcDto>>('/estimate-calcs', data)"
cp6.web/src/api/erp/estimateCalc.ts,36,"return http.put<any, ApiResult<EstimateCalcDto>>("
cp6.web/src/api/erp/estimateCalc.ts,44,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/estimateCalc.ts,52,"return http.post<any, ApiResult<EstimateCalcDto>>("
cp6.web/src/api/erp/estimateCalc.ts,59,"return http.post<any, ApiResult<EstimateCalcResult>>('/estimate-calcs/calculate', data)"
cp6.web/src/api/erp/fsc.ts,11,"return http.get<any, ApiResult<{ rows: FscChecklistItemDto[]; total: number }>>("
cp6.web/src/api/erp/fsc.ts,19,"return http.get<any, ApiResult<FscFormat[]>>('/fsc-checklists/formats')"
cp6.web/src/api/erp/fsc.ts,24,"return http.post<any, ApiResult<FscIssueResultDto>>('/fsc-checklists/issue', req)"
cp6.web/src/api/erp/fxRate.ts,6,"return http.get<any, WmsApi<FxRate[]>>('/erp/fx-rate', { params: { currencyCd } })"
cp6.web/src/api/erp/fxRate.ts,10,"return http.get<any, WmsApi<number | null>>('/erp/fx-rate/resolve', { params: { currencyCd, asOf } })"
cp6.web/src/api/erp/fxRate.ts,14,"return http.post<any, WmsApi<FxRate>>('/erp/fx-rate', rate)"
cp6.web/src/api/erp/fxRate.ts,18,"return http.put<any, WmsApi<unknown>>(`/erp/fx-rate/${encodeURIComponent(id)}`, rate)"
cp6.web/src/api/erp/fxRate.ts,22,"return http.delete<any, WmsApi<unknown>>(`/erp/fx-rate/${encodeURIComponent(id)}`)"
cp6.web/src/api/erp/master.ts,39,"return http.get<any, ApiResult<MasterBase[]>>('/master/bases')"
cp6.web/src/api/erp/master.ts,44,"return http.get<any, ApiResult<MasterStaff[]>>('/master/staffs', {"
cp6.web/src/api/erp/master.ts,51,"return http.get<any, ApiResult<MasterGenericCode[]>>('/master/generic-codes', {"
cp6.web/src/api/erp/master.ts,58,"return http.get<any, ApiResult<MasterLookupResult<CustomerLookupItem>>>("
cp6.web/src/api/erp/master.ts,72,"return http.get<any, ApiResult<MasterLookupResult<ProductLookupItem>>>("
cp6.web/src/api/erp/order.ts,30,"return http.get<any, ApiResult<{ sequence: string }>>('/orders/next-seq')"
cp6.web/src/api/erp/order.ts,34,"return http.get<any, ApiResult<OrderDto>>("
cp6.web/src/api/erp/order.ts,41,"return http.post<any, ApiResult<OrderDto>>('/orders', data)"
cp6.web/src/api/erp/order.ts,45,"return http.put<any, ApiResult<OrderDto>>(`/orders/${encodeURIComponent(no)}`, data)"
cp6.web/src/api/erp/order.ts,49,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/order.ts,68,"return http.post<any, ApiResult<OrderCancelResult>>("
cp6.web/src/api/erp/order.ts,79,"return http.post<any, ApiResult<PagedResult<UnshippedOrderItemDto>>>("
cp6.web/src/api/erp/order.ts,88,"return http.get<any, ApiResult<OrderDto>>('/orders/by-haibai-no', {"
cp6.web/src/api/erp/order.ts,94,"return http.get<any, ApiResult<OrderDetailDto[]>>("
cp6.web/src/api/erp/order.ts,100,"return http.get<any, ApiResult<OrderDetailDto>>("
cp6.web/src/api/erp/order.ts,106,"return http.get<any, ApiResult<OrderProcessDto[]>>("
cp6.web/src/api/erp/order.ts,112,"return http.get<any, ApiResult<OrderMaterialDto[]>>("
cp6.web/src/api/erp/order.ts,120,"return http.get<any, ApiResult<IsEditableResultDto>>('/orders/calc-is-editable', {"
cp6.web/src/api/erp/order.ts,126,"return http.get<any, ApiResult<OrderWipCheckResultDto>>('/orders/check-wip', {"
cp6.web/src/api/erp/order.ts,132,"return http.get<any, ApiResult<CreditCheckResultDto>>('/orders/credit-check', {"
cp6.web/src/api/erp/order.ts,138,"return http.get<any, ApiResult<{ ok: boolean }>>('/orders/consigned-check', {"
cp6.web/src/api/erp/order.ts,144,"return http.post<any, ApiResult<string[]>>('/orders/lead-time', req)"
cp6.web/src/api/erp/order.ts,150,"return http.get<any, ApiResult<{ rows: OrderListItemDto[]; total: number }>>("
cp6.web/src/api/erp/order.ts,157,"return http.get<Blob>('/orders/list/export.csv', {"
cp6.web/src/api/erp/order.ts,167,"return http.get<any, ApiResult<{ rows: OrderPriceCorrectionItemDto[]; total: number }>>("
cp6.web/src/api/erp/order.ts,174,"return http.put<any, ApiResult<OrderPriceCorrectionBatchResultDto>>("
cp6.web/src/api/erp/orderTrace.ts,6,"return http.get<any, ApiResult<OrderTrace>>(`/order-trace/${encodeURIComponent(webOrderNo)}`)"
cp6.web/src/api/erp/otdReport.ts,6,"return http.post<any, ApiResult<OtdReportSummary>>('/otd-report/summary', query)"
cp6.web/src/api/erp/otdReport.ts,10,"return http.post<Blob>('/otd-report/export-csv', query, { responseType: 'blob' })"
cp6.web/src/api/erp/plateMold.ts,23,"return http.get<any, ApiResult<{ sequence: string }>>('/plate-molds/next-seq')"
cp6.web/src/api/erp/plateMold.ts,26,"return http.get<any, ApiResult<PlateMoldDto>>("
cp6.web/src/api/erp/plateMold.ts,31,"return http.get<any, ApiResult<PlateMoldDto>>("
cp6.web/src/api/erp/plateMold.ts,37,"return http.get<any, ApiResult<PlateMoldHistoryItemDto[]>>("
cp6.web/src/api/erp/plateMold.ts,42,"return http.post<any, ApiResult<PlateMoldSaveResult>>('/plate-molds', dto)"
cp6.web/src/api/erp/plateMold.ts,45,"return http.put<any, ApiResult<PlateMoldSaveResult>>("
cp6.web/src/api/erp/plateMold.ts,50,"return http.put<any, ApiResult<null>>("
cp6.web/src/api/erp/plateMold.ts,55,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/plateMold.ts,64,"return http.get<any, ApiResult<{ rows: PlateMoldListItemDto[]; total: number }>>("
cp6.web/src/api/erp/plateMold.ts,70,"return http.get<Blob>('/plate-molds/list/export.csv', {"
cp6.web/src/api/erp/plateMold.ts,78,"return http.post<Blob>('/plate-molds/label', { targets }, { responseType: 'blob' })"
cp6.web/src/api/erp/product.ts,17,"return http.get<any, ApiResult<{ total: number; rows: ProductListItemDto[] }>>("
cp6.web/src/api/erp/product.ts,25,"return http.get<any, ApiResult<{ sequence: string }>>('/products/next-seq')"
cp6.web/src/api/erp/product.ts,30,"return http.get<any, ApiResult<ProductDto>>("
cp6.web/src/api/erp/product.ts,38,"return http.post<any, ApiResult<ProductDto>>('/products', data)"
cp6.web/src/api/erp/product.ts,43,"return http.put<any, ApiResult<ProductDto>>("
cp6.web/src/api/erp/product.ts,51,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/product.ts,59,"return http.post<any, ApiResult<ProductDto>>("
cp6.web/src/api/erp/product.ts,66,"return http.get<any, ApiResult<WipCheckResultDto>>("
cp6.web/src/api/erp/product.ts,73,"return http.get<any, ApiResult<ProductMemberDto[]>>("
cp6.web/src/api/erp/product.ts,80,"return http.get<any, ApiResult<ProductBasicInfoDto>>("
cp6.web/src/api/erp/product.ts,87,"return http.get<any, Blob>('/products/export.csv', {"
cp6.web/src/api/erp/quotation.ts,17,"return http.get<any, ApiResult<{ total: number; rows: QuotationListItem[] }>>("
cp6.web/src/api/erp/quotation.ts,25,"return http.get<any, ApiResult<QuotationDto>>("
cp6.web/src/api/erp/quotation.ts,33,"return http.post<any, ApiResult<QuotationDto>>('/quotations', data)"
cp6.web/src/api/erp/quotation.ts,38,"return http.put<any, ApiResult<QuotationDto>>("
cp6.web/src/api/erp/quotation.ts,46,"return http.delete<any, ApiResult<null>>("
cp6.web/src/api/erp/quotation.ts,54,"return http.post<any, ApiResult<QuotationDto>>("
cp6.web/src/api/erp/quotation.ts,61,"return http.post<any, ApiResult<QuotationDto>>("
cp6.web/src/api/erp/quotation.ts,69,"return http.post<any, ApiResult<QuotationDto>>("
cp6.web/src/api/erp/quotation.ts,77,"return http.post<any, ApiResult<{ files: string[] }>>("
cp6.web/src/api/erp/quotation.ts,94,"return http.get<any, ApiResult<QuotationCalcCandidate[]>>('/quotations/calcs', { params })"
cp6.web/src/api/erp/sheetUnitPrice.ts,12,"return http.get<any, ApiResult<SheetUnitPriceDto[]>>('/sheet-unit-prices/list', {"
cp6.web/src/api/erp/sheetUnitPrice.ts,24,"return http.post<any, ApiResult<SheetPriceImportResultDto>>("
cp6.web/src/api/erp/sheetUnitPrice.ts,32,"return http.put<any, ApiResult<{ updated: number }>>("
cp6.web/src/api/fin/asset.ts,11,"list() { return http.get<any, ApiResp<AssetCategory[]>>('/fin/asset-category') },"
cp6.web/src/api/fin/asset.ts,12,"get(id: string) { return http.get<any, ApiResp<AssetCategory>>(`/fin/asset-category/${id}`) },"
cp6.web/src/api/fin/asset.ts,13,"create(d: AssetCategory) { return http.post<any, ApiResp<{ id: string }>>('/fin/asset-category', d) },"
cp6.web/src/api/fin/asset.ts,14,"update(id: string, d: AssetCategory) { return http.put<any, ApiResp<unknown>>(`/fin/asset-category/${id}`, d) },"
cp6.web/src/api/fin/asset.ts,15,"remove(id: string) { return http.delete<any, ApiResp<unknown>>(`/fin/asset-category/${id}`) },"
cp6.web/src/api/fin/asset.ts,20,"return http.get<any, ApiResp<AssetCard[]>>('/fin/asset-card', { params: { categoryId, status } })"
cp6.web/src/api/fin/asset.ts,22,"get(id: string) { return http.get<any, ApiResp<AssetCard>>(`/fin/asset-card/${id}`) },"
cp6.web/src/api/fin/asset.ts,23,"create(d: AssetCard) { return http.post<any, ApiResp<{ id: string; assetNo: string }>>('/fin/asset-card', d) },"
cp6.web/src/api/fin/asset.ts,24,"update(id: string, d: AssetCard) { return http.put<any, ApiResp<unknown>>(`/fin/asset-card/${id}`, d) },"
cp6.web/src/api/fin/asset.ts,25,"activate(id: string) { return http.post<any, ApiResp<unknown>>(`/fin/asset-card/${id}/activate`, null) },"
cp6.web/src/api/fin/asset.ts,26,"schedule(id: string) { return http.get<any, ApiResp<DepreciationScheduleRow[]>>(`/fin/asset-card/${id}/schedule`) },"
cp6.web/src/api/fin/asset.ts,31,"return http.get<any, ApiResp<DepreciationEntryDto[]>>('/fin/asset-deprec/preview', { params: { periodId } })"
cp6.web/src/api/fin/asset.ts,34,"return http.get<any, ApiResp<DepreciationRun[]>>('/fin/asset-deprec/list', { params: { periodId } })"
cp6.web/src/api/fin/asset.ts,37,"return http.get<any, ApiResp<any[]>>(`/fin/asset-deprec/${runId}/entries`)"
cp6.web/src/api/fin/asset.ts,40,"return http.post<any, ApiResp<unknown>>('/fin/asset-deprec/run', null, { params: { periodId } })"
cp6.web/src/api/fin/asset.ts,43,"return http.put<any, ApiResp<unknown>>(`/fin/asset-deprec/entry/${entryId}/workload`, { workload })"
cp6.web/src/api/fin/asset.ts,45,"post(runId: string) { return http.post<any, ApiResp<unknown>>(`/fin/asset-deprec/${runId}/post`, null) },"
cp6.web/src/api/fin/asset.ts,47,"return http.post<any, ApiResp<unknown>>(`/fin/asset-deprec/${runId}/reverse`, { reason })"
cp6.web/src/api/fin/asset.ts,53,"return http.get<any, ApiResp<AssetDisposal[]>>('/fin/asset-disposal', { params: { status, assetCardId } })"
cp6.web/src/api/fin/asset.ts,55,"get(id: string) { return http.get<any, ApiResp<AssetDisposal>>(`/fin/asset-disposal/${id}`) },"
cp6.web/src/api/fin/asset.ts,57,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/asset-disposal', d)"
cp6.web/src/api/fin/asset.ts,59,"confirm(id: string) { return http.post<any, ApiResp<unknown>>(`/fin/asset-disposal/${id}/confirm`, null) },"
cp6.web/src/api/fin/asset.ts,61,"return http.post<any, ApiResp<unknown>>(`/fin/asset-disposal/${id}/reverse`, { reason })"
cp6.web/src/api/fin/bankRecon.ts,10,"return http.get<any, ApiResp<BankStatement[]>>('/fin/bank-statement', { params: p })"
cp6.web/src/api/fin/bankRecon.ts,12,"get(id: string) { return http.get<any, ApiResp<{ statement: BankStatement; lines: BankStatementLine[] }>>(`/fin/bank-statement/${id}`) },"
cp6.web/src/api/fin/bankRecon.ts,13,"create(d: Partial<BankStatement>) { return http.post<any, ApiResp<unknown>>('/fin/bank-statement', d) },"
cp6.web/src/api/fin/bankRecon.ts,16,"return http.post<any, ApiResp<BankImportPreviewResult>>(`/fin/bank-statement/${id}/import?profileId=${profileId}&dryRun=true`, fd)"
cp6.web/src/api/fin/bankRecon.ts,20,"return http.post<any, ApiResp<unknown>>(`/fin/bank-statement/${id}/import?profileId=${profileId}&dryRun=false`, fd)"
cp6.web/src/api/fin/bankRecon.ts,22,"addLine(id: string, line: Partial<BankStatementLine>) { return http.post<any, ApiResp<unknown>>(`/fin/bank-statement/${id}/line`, line) },"
cp6.web/src/api/fin/bankRecon.ts,23,"updateLine(id: string, lineId: string, line: Partial<BankStatementLine>) { return http.put<any, ApiResp<unknown>>(`/fin/bank-statement/${id}/line/${lineId}`, line) },"
cp6.web/src/api/fin/bankRecon.ts,24,"deleteLine(id: string, lineId: string) { return http.delete<any, ApiResp<unknown>>(`/fin/bank-statement/${id}/line/${lineId}`) },"
cp6.web/src/api/fin/bankRecon.ts,29,"return http.get<any, ApiResp<BankCandidateLine[]>>(`/fin/bank-recon/${statementId}/candidates`, { params: { lineId, widen } })"
cp6.web/src/api/fin/bankRecon.ts,31,"autoMatch(statementId: string) { return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/${statementId}/auto-match`) },"
cp6.web/src/api/fin/bankRecon.ts,33,"return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/${statementId}/manual-match`,"
cp6.web/src/api/fin/bankRecon.ts,36,"unmatch(groupId: string) { return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/unmatch/${groupId}`) },"
cp6.web/src/api/fin/bankRecon.ts,38,"return http.post<any, ApiResp<BankOnlyLineResult[]>>(`/fin/bank-recon/${statementId}/generate-voucher`, { lineIds, counterAccountId, counterRole, partnerId })"
cp6.web/src/api/fin/bankRecon.ts,41,"return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/${statementId}/mark-pending`, { lineIds, category, rowVersion })"
cp6.web/src/api/fin/bankRecon.ts,43,"reconStatement(statementId: string) { return http.get<any, ApiResp<ReconciliationStatement>>(`/fin/bank-recon/${statementId}/reconciliation-statement`) },"
cp6.web/src/api/fin/bankRecon.ts,44,"lock(statementId: string) { return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/${statementId}/lock`) },"
cp6.web/src/api/fin/bankRecon.ts,45,"unlock(statementId: string, reason: string) { return http.post<any, ApiResp<unknown>>(`/fin/bank-recon/${statementId}/unlock`, { reason }) },"
cp6.web/src/api/fin/bankRecon.ts,49,"list(bankAccountId?: string) { return http.get<any, ApiResp<BankImportProfile[]>>('/fin/bank-import-profile', { params: { bankAccountId } }) },"
cp6.web/src/api/fin/bankRecon.ts,50,"save(d: BankImportProfile) { return http.post<any, ApiResp<unknown>>('/fin/bank-import-profile/upsert', d) },"
cp6.web/src/api/fin/bankRecon.ts,51,"remove(id: string) { return http.delete<any, ApiResp<unknown>>(`/fin/bank-import-profile/${id}`) },"
cp6.web/src/api/fin/budget.ts,14,"return http.get<any, ApiResp<Budget[]>>('/fin/budget')"
cp6.web/src/api/fin/budget.ts,18,"return http.post<any, ApiResp<Budget>>('/fin/budget', d)"
cp6.web/src/api/fin/budget.ts,22,"return http.put<any, ApiResp<unknown>>(`/fin/budget/${id}`, d)"
cp6.web/src/api/fin/budget.ts,26,"return http.post<any, ApiResp<unknown>>(`/fin/budget/${id}/deactivate`)"
cp6.web/src/api/fin/budget.ts,34,"return http.get<any, ApiResp<BudgetVersion[]>>(`/fin/budget/${budgetId}/versions`)"
cp6.web/src/api/fin/budget.ts,42,"return http.post<any, ApiResp<BudgetVersion>>(`/fin/budget/${budgetId}/versions`, d)"
cp6.web/src/api/fin/budget.ts,50,"return http.put<any, ApiResp<unknown>>(`/fin/budget/versions/${versionId}`, d)"
cp6.web/src/api/fin/budget.ts,54,"return http.post<any, ApiResp<unknown>>(`/fin/budget/versions/${versionId}/submit`)"
cp6.web/src/api/fin/budget.ts,58,"return http.post<any, ApiResp<unknown>>(`/fin/budget/versions/${versionId}/activate`)"
cp6.web/src/api/fin/budget.ts,62,"return http.delete<any, ApiResp<unknown>>(`/fin/budget/versions/${versionId}`)"
cp6.web/src/api/fin/budget.ts,70,"return http.get<any, ApiResp<BudgetLineGridRow[]>>('/fin/budget/lines', { params: { versionId } })"
cp6.web/src/api/fin/budget.ts,74,"return http.post<any, ApiResp<unknown>>('/fin/budget/lines', d)"
cp6.web/src/api/fin/budget.ts,78,"return http.delete<any, ApiResp<unknown>>(`/fin/budget/lines/${lineId}`, {"
cp6.web/src/api/fin/budget.ts,85,"return http.post<any, ApiResp<BudgetImportPreviewResult>>("
cp6.web/src/api/fin/budget.ts,91,"return http.post<any, ApiResp<unknown>>("
cp6.web/src/api/fin/budget.ts,100,"return http.get<any, ApiResp<CostCenter[]>>('/fin/cost-center', { params: { includeInactive } })"
cp6.web/src/api/fin/budget.ts,108,"return http.get<any, ApiResp<BudgetVsActualReport>>('/fin/budget/report/vs-actual', { params: p })"
cp6.web/src/api/fin/budget.ts,112,"return http.post<any, ApiResp<BudgetWarningDto[]>>('/fin/budget/report/pre-check', entry)"
cp6.web/src/api/fin/fin.ts,15,"return http.get<any, ApiResp<GlAccount[]>>('/fin/account', { params: { scheme, includeInactive } })"
cp6.web/src/api/fin/fin.ts,18,"return http.get<any, ApiResp<GlAccount>>(`/fin/account/${id}`)"
cp6.web/src/api/fin/fin.ts,21,"return http.post<any, ApiResp<{ id: string }>>('/fin/account', data)"
cp6.web/src/api/fin/fin.ts,24,"return http.put<any, ApiResp<unknown>>(`/fin/account/${id}`, data)"
cp6.web/src/api/fin/fin.ts,27,"return http.post<any, ApiResp<unknown>>(`/fin/account/${id}/deactivate`)"
cp6.web/src/api/fin/fin.ts,30,"return http.post<any, ApiResp<{ count: number }>>('/fin/account/import', null, { params: { scheme } })"
cp6.web/src/api/fin/fin.ts,37,"return http.get<any, ApiResp<JournalEntry[]>>('/fin/journal', { params: { periodId, status } })"
cp6.web/src/api/fin/fin.ts,40,"return http.get<any, ApiResp<JournalEntry>>(`/fin/journal/${id}`)"
cp6.web/src/api/fin/fin.ts,43,"return http.post<any, ApiResp<{ id: string }>>('/fin/journal', data)"
cp6.web/src/api/fin/fin.ts,46,"return http.post<any, ApiResp<unknown>>(`/fin/journal/${id}/submit`)"
cp6.web/src/api/fin/fin.ts,49,"return http.post<any, ApiResp<unknown>>(`/fin/journal/${id}/post`)"
cp6.web/src/api/fin/fin.ts,52,"return http.post<any, ApiResp<unknown>>(`/fin/journal/${id}/reject`, { reason })"
cp6.web/src/api/fin/fin.ts,55,"return http.post<any, ApiResp<unknown>>(`/fin/journal/${id}/reverse`, { reason })"
cp6.web/src/api/fin/fin.ts,62,"return http.get<any, ApiResp<TrialBalance>>(`/fin/trial-balance/${periodId}`)"
cp6.web/src/api/fin/fin.ts,69,"return http.get<any, ApiResp<ApInvoice[]>>('/fin/ap/invoice', { params: { supplierId, status } })"
cp6.web/src/api/fin/fin.ts,72,"return http.get<any, ApiResp<ApInvoice>>(`/fin/ap/invoice/${id}`)"
cp6.web/src/api/fin/fin.ts,75,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/ap/invoice', data)"
cp6.web/src/api/fin/fin.ts,78,"return http.post<any, ApiResp<unknown>>(`/fin/ap/invoice/${id}/post`)"
cp6.web/src/api/fin/fin.ts,81,"return http.get<any, ApiResp<ApAgingRow[]>>('/fin/ap/invoice/aging', { params: { asOf, supplierId } })"
cp6.web/src/api/fin/fin.ts,84,"return http.get<any, ApiResp<ApReconcileResult>>('/fin/ap/invoice/reconcile')"
cp6.web/src/api/fin/fin.ts,91,"return http.get<any, ApiResp<Payment[]>>('/fin/ap/payment', { params: { supplierId, status } })"
cp6.web/src/api/fin/fin.ts,94,"return http.get<any, ApiResp<Payment>>(`/fin/ap/payment/${id}`)"
cp6.web/src/api/fin/fin.ts,97,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/ap/payment', data)"
cp6.web/src/api/fin/fin.ts,100,"return http.post<any, ApiResp<unknown>>(`/fin/ap/payment/${id}/reverse`, { reason })"
cp6.web/src/api/fin/fin.ts,103,"return http.post<any, ApiResp<unknown>>(`/fin/ap/payment/${id}/settle`, { applies })"
cp6.web/src/api/fin/fin.ts,110,"return http.get<any, ApiResp<BankAccount[]>>('/fin/ap/master/bank-account', { params: { includeInactive } })"
cp6.web/src/api/fin/fin.ts,113,"return http.post<any, ApiResp<{ id: string }>>('/fin/ap/master/bank-account', data)"
cp6.web/src/api/fin/fin.ts,116,"return http.get<any, ApiResp<TaxCode[]>>('/fin/ap/master/tax-code', { params: { includeInactive } })"
cp6.web/src/api/fin/fin.ts,119,"return http.post<any, ApiResp<{ id: string }>>('/fin/ap/master/tax-code', data)"
cp6.web/src/api/fin/fin.ts,126,"return http.get<any, ApiResp<ArInvoice[]>>('/fin/ar/invoice', { params: { customerId, status } })"
cp6.web/src/api/fin/fin.ts,129,"return http.get<any, ApiResp<ArInvoice>>(`/fin/ar/invoice/${id}`)"
cp6.web/src/api/fin/fin.ts,132,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/ar/invoice', data)"
cp6.web/src/api/fin/fin.ts,135,"return http.post<any, ApiResp<unknown>>(`/fin/ar/invoice/${id}/post`)"
cp6.web/src/api/fin/fin.ts,138,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/ar/invoice/credit-memo', data)"
cp6.web/src/api/fin/fin.ts,141,"return http.post<any, ApiResp<unknown>>(`/fin/ar/invoice/${id}/reverse`, { reason })"
cp6.web/src/api/fin/fin.ts,144,"return http.get<any, ApiResp<ArAgingRow[]>>('/fin/ar/invoice/aging', { params: { asOf, customerId } })"
cp6.web/src/api/fin/fin.ts,147,"return http.get<any, ApiResp<ArReconcileResult>>('/fin/ar/invoice/reconcile')"
cp6.web/src/api/fin/fin.ts,154,"return http.get<any, ApiResp<Receipt[]>>('/fin/ar/receipt', { params: { customerId, status } })"
cp6.web/src/api/fin/fin.ts,157,"return http.get<any, ApiResp<Receipt>>(`/fin/ar/receipt/${id}`)"
cp6.web/src/api/fin/fin.ts,160,"return http.post<any, ApiResp<{ id: string; no: string }>>('/fin/ar/receipt', data)"
cp6.web/src/api/fin/fin.ts,163,"return http.post<any, ApiResp<unknown>>(`/fin/ar/receipt/${id}/reverse`, { reason })"
cp6.web/src/api/fin/fin.ts,166,"return http.post<any, ApiResp<unknown>>(`/fin/ar/receipt/${id}/settle`, { applies })"
cp6.web/src/api/fin/fin.ts,173,"return http.get<any, ApiResp<CreditCheckResult>>('/fin/ar/credit/check', { params: { customerId, orderAmount } })"
cp6.web/src/api/fin/fin.ts,180,"return http.get<any, ApiResp<BalanceSheet>>(`/fin/report/balance-sheet/${periodId}`)"
cp6.web/src/api/fin/fin.ts,183,"return http.get<any, ApiResp<IncomeStatement>>(`/fin/report/income-statement/${periodId}`)"
cp6.web/src/api/fin/fin.ts,190,"return http.get<any, ApiResp<CostSheet[]>>('/fin/cost', { params: { status } })"
cp6.web/src/api/fin/fin.ts,193,"return http.get<any, ApiResp<CostSheet>>(`/fin/cost/${workOrderNo}`)"
cp6.web/src/api/fin/fin.ts,196,"return http.post<any, ApiResp<unknown>>(`/fin/cost/${workOrderNo}/collect`, { laborStd, overheadStd })"
cp6.web/src/api/fin/fin.ts,199,"return http.post<any, ApiResp<unknown>>(`/fin/cost/${workOrderNo}/settle`)"
cp6.web/src/api/fin/fin.ts,206,"return http.get<any, ApiResp<FiscalPeriod[]>>('/fin/period', { params: { year } })"
cp6.web/src/api/fin/fin.ts,209,"return http.get<any, ApiResp<unknown>>(`/fin/period/${id}/pre-close-check`)"
cp6.web/src/api/fin/fin.ts,212,"return http.post<any, ApiResp<unknown>>(`/fin/period/${id}/close`)"
cp6.web/src/api/fin/fin.ts,215,"return http.post<any, ApiResp<unknown>>(`/fin/period/${id}/reopen`)"
cp6.web/src/api/http.ts,53,refreshPromise = http.post('/auth/refresh').finally(() => {
cp6.web/src/api/mes/mes.ts,47,"return http.get<any, Api<{ sequence: string }>>('/mes/work-orders/next-seq')"
cp6.web/src/api/mes/mes.ts,52,"return http.get<any, Api<MesPagedResult<WorkOrderDto>>>('/mes/work-orders', {"
cp6.web/src/api/mes/mes.ts,60,"return http.get<any, Api<WorkOrderDto>>(`/mes/work-orders/${encodeURIComponent(no)}`)"
cp6.web/src/api/mes/mes.ts,65,"return http.post<any, Api<{ workOrderNo: string }>>('/mes/work-orders', dto)"
cp6.web/src/api/mes/mes.ts,70,"return http.put<any, Api<unknown>>(`/mes/work-orders/${encodeURIComponent(no)}`, dto)"
cp6.web/src/api/mes/mes.ts,75,"return http.delete<any, Api<unknown>>(`/mes/work-orders/${encodeURIComponent(no)}`, {"
cp6.web/src/api/mes/mes.ts,82,"return http.post<any, Api<unknown>>(`/mes/work-orders/${encodeURIComponent(no)}/issue`)"
cp6.web/src/api/mes/mes.ts,87,"return http.post<any, Api<{ workOrderNos: string[] }>>('/mes/work-orders/expand-from-order', req)"
cp6.web/src/api/mes/mes.ts,97,"return http.get<any, Api<MesPagedResult<ProductionResultDto>>>('/mes/production-results', {"
cp6.web/src/api/mes/mes.ts,104,"return http.get<any, Api<WorkOrderDto>>("
cp6.web/src/api/mes/mes.ts,111,"return http.post<any, Api<{ resultNo: string }>>('/mes/production-results/start', req)"
cp6.web/src/api/mes/mes.ts,116,"return http.post<any, Api<{ resultNo: string }>>('/mes/production-results/suspend', req)"
cp6.web/src/api/mes/mes.ts,121,"return http.post<any, Api<{ resultNo: string }>>('/mes/production-results/resume', req)"
cp6.web/src/api/mes/mes.ts,126,"return http.post<any, Api<{ resultNo: string }>>('/mes/production-results/complete', req)"
cp6.web/src/api/mes/mes.ts,131,"return http.post<any, Api<{ resultNo: string }>>('/mes/production-results', req)"
cp6.web/src/api/mes/mes.ts,141,"return http.get<any, Api<MesPagedResult<QualityInspectionDto>>>('/mes/inspections', {"
cp6.web/src/api/mes/mes.ts,148,"return http.get<any, Api<QualityInspectionDto>>(`/mes/inspections/${encodeURIComponent(no)}`)"
cp6.web/src/api/mes/mes.ts,153,"return http.post<any, Api<{ inspectionNo: string }>>('/mes/inspections', dto)"
cp6.web/src/api/mes/mes.ts,158,"return http.put<any, Api<unknown>>(`/mes/inspections/${encodeURIComponent(no)}`, dto)"
